indicator_id,msoa_code,value,period,lad
93105,E02000096,4.54545,2021/22 - 23/24,E09000005
93105,E02000097,10.34483,2021/22 - 23/24,E09000005
93105,E02000098,10.41667,2021/22 - 23/24,E09000005
93105,E02000099,8.33333,2021/22 - 23/24,E09000005
93105,E02000100,8.10811,2021/22 - 23/24,E09000005
93105,E02000101,12.06897,2021/22 - 23/24,E09000005
93105,E02000102,10.90909,2021/22 - 23/24,E09000005
93105,E02000103,10.9375,2021/22 - 23/24,E09000005
93105,E02000104,9.52381,2021/22 - 23/24,E09000005
93105,E02000105,10.0,2021/22 - 23/24,E09000005
93105,E02000106,10.9375,2021/22 - 23/24,E09000005
93105,E02000107,9.25926,2021/22 - 23/24,E09000005
93105,E02000108,12.76596,2021/22 - 23/24,E09000005
93105,E02000110,12.12121,2021/22 - 23/24,E09000005
93105,E02000111,9.63855,2021/22 - 23/24,E09000005
93105,E02000112,10.52632,2021/22 - 23/24,E09000005
93105,E02000113,14.28571,2021/22 - 23/24,E09000005
93105,E02000114,11.36364,2021/22 - 23/24,E09000005
93105,E02000115,11.76471,2021/22 - 23/24,E09000005
93105,E02000116,12.2807,2021/22 - 23/24,E09000005
93105,E02000117,9.21053,2021/22 - 23/24,E09000005
93105,E02000118,5.19481,2021/22 - 23/24,E09000005
93105,E02000119,8.95522,2021/22 - 23/24,E09000005
93105,E02000120,12.5,2021/22 - 23/24,E09000005
93105,E02000121,6.74157,2021/22 - 23/24,E09000005
93105,E02000123,9.87654,2021/22 - 23/24,E09000005
93105,E02000124,6.25,2021/22 - 23/24,E09000005
93105,E02000125,5.88235,2021/22 - 23/24,E09000005
93105,E02000126,17.07317,2021/22 - 23/24,E09000005
93105,E02006955,7.5,2021/22 - 23/24,E09000005
93105,E02006956,8.88889,2021/22 - 23/24,E09000005
93105,E02000093,9.33333,2022/23 - 24/25,E09000005
93105,E02000094,11.11111,2022/23 - 24/25,E09000005
93105,E02000095,6.75676,2022/23 - 24/25,E09000005
93105,E02000096,8.69565,2022/23 - 24/25,E09000005
93105,E02000097,10.71429,2022/23 - 24/25,E09000005
93105,E02000098,11.11111,2022/23 - 24/25,E09000005
93105,E02000099,7.35294,2022/23 - 24/25,E09000005
93105,E02000100,10.81081,2022/23 - 24/25,E09000005
93105,E02000101,11.47541,2022/23 - 24/25,E09000005
93105,E02000102,12.2807,2022/23 - 24/25,E09000005
93105,E02000103,10.16949,2022/23 - 24/25,E09000005
93105,E02000104,7.14286,2022/23 - 24/25,E09000005
93105,E02000105,9.85915,2022/23 - 24/25,E09000005
93105,E02000106,11.42857,2022/23 - 24/25,E09000005
93105,E02000107,7.69231,2022/23 - 24/25,E09000005
93105,E02000108,11.90476,2022/23 - 24/25,E09000005
93105,E02000110,8.57143,2022/23 - 24/25,E09000005
93105,E02000111,6.97674,2022/23 - 24/25,E09000005
93105,E02000112,11.53846,2022/23 - 24/25,E09000005
93105,E02000113,13.20755,2022/23 - 24/25,E09000005
93105,E02000114,9.7561,2022/23 - 24/25,E09000005
93105,E02000115,8.57143,2022/23 - 24/25,E09000005
93105,E02000116,12.72727,2022/23 - 24/25,E09000005
93105,E02000117,10.14493,2022/23 - 24/25,E09000005
93105,E02000118,5.40541,2022/23 - 24/25,E09000005
93105,E02000119,9.85915,2022/23 - 24/25,E09000005
93105,E02000120,9.52381,2022/23 - 24/25,E09000005
93105,E02000121,5.74713,2022/23 - 24/25,E09000005
93105,E02000122,5.71429,2022/23 - 24/25,E09000005
93105,E02000123,10.84337,2022/23 - 24/25,E09000005
93105,E02000124,6.38298,2022/23 - 24/25,E09000005
93105,E02000125,4.16667,2022/23 - 24/25,E09000005
93105,E02000126,15.15152,2022/23 - 24/25,E09000005
93105,E02006955,6.97674,2022/23 - 24/25,E09000005
93105,E02006956,10.41667,2022/23 - 24/25,E09000005
93106,E02000093,16.25,2021/22 - 23/24,E09000005
93106,E02000094,19.67213,2021/22 - 23/24,E09000005
93106,E02000095,13.69863,2021/22 - 23/24,E09000005
93106,E02000096,11.36364,2021/22 - 23/24,E09000005
93106,E02000097,20.68966,2021/22 - 23/24,E09000005
93106,E02000098,20.83333,2021/22 - 23/24,E09000005
93106,E02000099,16.66667,2021/22 - 23/24,E09000005
93106,E02000100,16.21622,2021/22 - 23/24,E09000005
93106,E02000101,22.41379,2021/22 - 23/24,E09000005
93106,E02000102,23.63636,2021/22 - 23/24,E09000005
93106,E02000103,21.875,2021/22 - 23/24,E09000005
93106,E02000104,16.66667,2021/22 - 23/24,E09000005
93106,E02000105,15.71429,2021/22 - 23/24,E09000005
93106,E02000106,21.875,2021/22 - 23/24,E09000005
93106,E02000107,20.37037,2021/22 - 23/24,E09000005
93106,E02000108,19.14894,2021/22 - 23/24,E09000005
93106,E02000110,21.21212,2021/22 - 23/24,E09000005
93106,E02000111,16.86747,2021/22 - 23/24,E09000005
93106,E02000112,21.05263,2021/22 - 23/24,E09000005
93106,E02000113,25.0,2021/22 - 23/24,E09000005
93106,E02000114,20.45455,2021/22 - 23/24,E09000005
93106,E02000115,20.58824,2021/22 - 23/24,E09000005
93106,E02000116,22.80702,2021/22 - 23/24,E09000005
93106,E02000117,21.05263,2021/22 - 23/24,E09000005
93106,E02000118,10.38961,2021/22 - 23/24,E09000005
93106,E02000119,20.89552,2021/22 - 23/24,E09000005
93106,E02000120,22.5,2021/22 - 23/24,E09000005
93106,E02000121,14.60674,2021/22 - 23/24,E09000005
93106,E02000122,12.12121,2021/22 - 23/24,E09000005
93106,E02000123,20.98765,2021/22 - 23/24,E09000005
93106,E02000124,16.66667,2021/22 - 23/24,E09000005
93106,E02000125,15.68627,2021/22 - 23/24,E09000005
93106,E02000126,29.26829,2021/22 - 23/24,E09000005
93106,E02006955,17.5,2021/22 - 23/24,E09000005
93106,E02006956,13.33333,2021/22 - 23/24,E09000005
93106,E02000093,16.0,2022/23 - 24/25,E09000005
93106,E02000094,20.63492,2022/23 - 24/25,E09000005
93106,E02000095,14.86486,2022/23 - 24/25,E09000005
93106,E02000096,13.04348,2022/23 - 24/25,E09000005
93106,E02000097,21.42857,2022/23 - 24/25,E09000005
93106,E02000098,22.22222,2022/23 - 24/25,E09000005
93106,E02000099,17.64706,2022/23 - 24/25,E09000005
93106,E02000100,21.62162,2022/23 - 24/25,E09000005
93106,E02000101,22.95082,2022/23 - 24/25,E09000005
93106,E02000102,24.5614,2022/23 - 24/25,E09000005
93106,E02000103,22.0339,2022/23 - 24/25,E09000005
93106,E02000104,16.66667,2022/23 - 24/25,E09000005
93106,E02000105,18.30986,2022/23 - 24/25,E09000005
93106,E02000106,22.85714,2022/23 - 24/25,E09000005
93106,E02000107,19.23077,2022/23 - 24/25,E09000005
93106,E02000108,19.04762,2022/23 - 24/25,E09000005
93106,E02000110,17.14286,2022/23 - 24/25,E09000005
93106,E02000111,12.7907,2022/23 - 24/25,E09000005
93106,E02000112,20.51282,2022/23 - 24/25,E09000005
93106,E02000113,20.75472,2022/23 - 24/25,E09000005
93106,E02000114,19.5122,2022/23 - 24/25,E09000005
93106,E02000115,17.14286,2022/23 - 24/25,E09000005
93106,E02000116,25.45455,2022/23 - 24/25,E09000005
93106,E02000117,21.73913,2022/23 - 24/25,E09000005
93106,E02000118,12.16216,2022/23 - 24/25,E09000005
93106,E02000119,21.12676,2022/23 - 24/25,E09000005
93106,E02000120,23.80952,2022/23 - 24/25,E09000005
93106,E02000121,13.7931,2022/23 - 24/25,E09000005
93106,E02000122,17.14286,2022/23 - 24/25,E09000005
93106,E02000123,24.09639,2022/23 - 24/25,E09000005
93106,E02000124,14.89362,2022/23 - 24/25,E09000005
93106,E02000125,14.58333,2022/23 - 24/25,E09000005
93106,E02000126,27.27273,2022/23 - 24/25,E09000005
93106,E02006955,18.60465,2022/23 - 24/25,E09000005
93106,E02006956,18.75,2022/23 - 24/25,E09000005
93107,E02000093,27.27273,2021/22 - 23/24,E09000005
93107,E02000094,25.35211,2021/22 - 23/24,E09000005
93107,E02000095,28.98551,2021/22 - 23/24,E09000005
93107,E02000096,21.05263,2021/22 - 23/24,E09000005
93107,E02000097,30.64516,2021/22 - 23/24,E09000005
93107,E02000098,26.53061,2021/22 - 23/24,E09000005
93107,E02000099,24.07407,2021/22 - 23/24,E09000005
93107,E02000100,25.64103,2021/22 - 23/24,E09000005
93107,E02000101,30.15873,2021/22 - 23/24,E09000005
93107,E02000102,28.98551,2021/22 - 23/24,E09000005
93107,E02000103,30.0,2021/22 - 23/24,E09000005
93107,E02000104,25.0,2021/22 - 23/24,E09000005
93107,E02000105,30.13699,2021/22 - 23/24,E09000005
93107,E02000106,26.0274,2021/22 - 23/24,E09000005
93107,E02000107,21.15385,2021/22 - 23/24,E09000005
93107,E02000108,26.53061,2021/22 - 23/24,E09000005
93107,E02000110,21.62162,2021/22 - 23/24,E09000005
93107,E02000111,24.17582,2021/22 - 23/24,E09000005
93107,E02000112,25.92593,2021/22 - 23/24,E09000005
93107,E02000113,28.39506,2021/22 - 23/24,E09000005
93107,E02000114,28.57143,2021/22 - 23/24,E09000005
93107,E02000115,26.66667,2021/22 - 23/24,E09000005
93107,E02000116,24.13793,2021/22 - 23/24,E09000005
93107,E02000117,35.29412,2021/22 - 23/24,E09000005
93107,E02000118,22.5,2021/22 - 23/24,E09000005
93107,E02000119,29.33333,2021/22 - 23/24,E09000005
93107,E02000120,23.25581,2021/22 - 23/24,E09000005
93107,E02000121,23.33333,2021/22 - 23/24,E09000005
93107,E02000122,24.32432,2021/22 - 23/24,E09000005
93107,E02000123,28.0,2021/22 - 23/24,E09000005
93107,E02000124,20.93023,2021/22 - 23/24,E09000005
93107,E02000125,19.60784,2021/22 - 23/24,E09000005
93107,E02000126,26.92308,2021/22 - 23/24,E09000005
93107,E02006955,27.27273,2021/22 - 23/24,E09000005
93107,E02006956,27.77778,2021/22 - 23/24,E09000005
93107,E02000093,24.05063,2022/23 - 24/25,E09000005
93107,E02000094,24.63768,2022/23 - 24/25,E09000005
93107,E02000095,28.98551,2022/23 - 24/25,E09000005
